lei,name,domain,country
391200HHOBDYFPLSM719,Kerner GmbH CNC Fertigungstechnik,kerner.ru,de
391200HHOKV79J5RJ292,Kapfer Beteiligungs GmbH,kapferfineart.com,de
391200HHOMWRYFRR0Y85,Trimborn Maschinenbau GmbH,finanzensteuern.de,de
391200HHOPQVSEQ9NJ18,TEDIMA OHG,tedimatts.com,de
391200HHP70NTEU89S95,Bluhs Brothers GmbH,bluhs.com,de
391200HHPAV83E5LO874,DIBBV HoldCo GmbH,dibbv.de,de
391200HHQL0QD7BW4948,Bangert Stiftung,bangibeck.ch,de
391200HHRP8S6SW4QJ37,zwischen*räume GbR,zwischenraeume-verlag.de,de
391200HHRWPP41UOOL50,Mandana KG,mandanaero.com,de
391200HHRZL534C6B451,Hamzić Holding GmbH,hamzi.com,de
391200HHT5SWYRPLLD68,BROCHIER Holding GmbH + Co. KG,brochier.rs.gov.br,de
391200HHV7K70QJPUS42,FXU Immobilien GmbH,fxua.edu,de
391200HHVP09J3LQ7P11,Hits fürs Hospiz e.V.,hitsz.edu.cn,de
391200HHWNAGR174SK95,Umweltinstitut Offenbach Gesellschaft mbH,umweltinstitut.org,de
391200HHWPEQVDQ4UI09,Prompt Media GmbH,promptemr.com,de
391200HHZIASBZ15TJ83,Fünder GmbH & Co. KG,fnder.com,de
391200HI1H1S38NIGF33,BUG Grundbesitz GmbH & Co. KG,bugguide.net,de
391200HI1JCK7GBPNI05,Schmitzer Consult Ingenieurgesellschaft mbH,schmitzerindustries.com,de
391200HI3D93R4UBP006,JAPAKODO GmbH,japakodo.de,de
391200HI3LD26O5LNK49,littlebook consulting GmbH,littlebookforbrides.com,de
391200HI3MP02I2TEH71,Ärztekammer Hamburg,aekno.de,de
391200HI6N0T9ZN6IL24,Honermeier Vermögensgesellschaft mbH & Co KG,lu-honermeier.de,de
391200HI6Y7M599UMH74,Derivest GmbH,derivestudio.com,de
391200HI7SODIZ8GEZ78,"COMLOG, Gesellschaft für Logistik mit beschränkter Haftung",comlog.org,de
391200HIBDW006DVAF29,VanLoon Ventures GmbH,van-loon.nl,de
391200HIDF5NJMGV7038,1&1 Versatel Deutschland GmbH,11.de,de
391200HIEUBPJNVMTB33,Pflegeeinrichtung Hof Barth GmbH,marienkloster.com,de
391200HIFS7OQPUOQH56,Feinoptik Herburg GmbH,feinoptik-trabert.de,de
391200HIGKWMFM7L9F34,GuD Geotechnik und Dynamik Consult GmbH,gudstory.com,de
391200HIGOB1O2GVAP71,Schumag Aktiengesellschaft,schumag.de,de
391200HIIL5H6IF5MW40,HTA Haas Trocken- & Akustikbau GmbH,htallc.com,de
391200HIJUJYHLIEQX26,pressrelations GmbH,pressrelations.com,de
391200HIK1FPY19WK914,Ruland Engineering & Consulting GmbH,rulanddesigngroup.com,de
391200HIKZTLTADSFS45,HAVILA Immobilienverwaltung Gesellschaft bürgerlichen Rechts,havilavoyages.com,de
391200HIOK1D92A9PL30,Carformat UG (haftungsbeschränkt),carformative.com,de
391200HIP91OOZAHF584,Commodus Real Estate GmbH,commodus.lv,de
391200HIQ95AJBD1J395,Autohaus-Zentral GmbH,autohauszentral.de,de
391200HIS38890IEKR42,NatureMedic Solution GmbH,naturemdc.com,de
391200HIVATCXVGNLY50,AHPROCLIENT HOLDING GmbH,ahproclient.com,de
391200HJ0HJFRHAM4R49,Arthus Capital GmbH,arthusbertrand.com,de
391200HJ4NL5UG0ITU89,Agrar-Gesellschaft mbH Kalteneber,ag-pfiffelbach.de,de
391200HJ72W1UNJT8V27,Salscheider Gebäudedienste GmbH,salscheider-gmbh.de,de
391200HJ8NNLASBEUE04,Shreem UG (haftungsbeschränkt),shreeman.in,de
391200HJ9ZY5BDK8D584,BiPRO e.V.,biprogy.com,de
391200HJA9OVCTIKU461,Reinert Steuerberatungsgesellschaft mbH,mrtamayo.com,de
391200HJCO3E65U9G804,welovehoney UG (haftungsbeschränkt),welovehoney.com,de
391200HJDG0T0CQICR71,Wackerbauer Maschinenbau GmbH,wackerbauer.de,de
391200HJDJOU4TQNI660,Dorner Autovermietungs- und Verwaltungs GmbH,dornerconveyors.com,de
391200HJHBJFYMOSEF80,HCL Technologies gbs GmbH,hclib.org,de
391200HJMJVBD0TEYL94,Hawle Armaturen GmbH,hawle.com,de
391200HJNL4ES9VEN434,Natrup Steinfurter Str. 21a eGbR,natrup-bau.de,de
391200HJOFI0OFHTJ103,CAMESMA Koordinatenmeßtechnik GmbH,camesma.de,de
391200HJOHL2TJ3QNV43,Leistner Textil GmbH,leistner-reisen.de,de
391200HJPXCCIZ6HDE61,Kostis Beteiligungs GmbH,kostis.ru,de
391200HJQ4QU337AU942,secuInvest GmbH,secuinvest.com,de
391200HJQC35YWUNAT47,Resilient Value GmbH,resilienteducator.com,de
391200HJRZI20RQ46V26,SCK Sky Catering Kitchen GmbH Bordverpflegung,kant.ru,de
391200HJTLFZA2QEJV39,IT-Reisebüro GmbH,it-reisebuero.de,de
391200HJTTO0VJ57DV23,Othership Ventures UG (haftungsbeschränkt),othership.com,de
391200HJUEB7GTCQWG63,Landgrabenkontor UG (haftungsbeschränkt) & Co. KG,landgrabenkontor.de,de
391200HJUNGER21CR223,Levatio Steuerberatungsgesellschaft mbH,levatiohotels.com,de
391200HJVYBQVXB35835,NAK Architekten GmbH,nakedwines.com,de
391200HJWJAVA80PKJ87,JOKO Verwaltungs GmbH,jokojokes.com,de
391200HJXLJAYLZZCN63,LFR GmbH,l-frii.com,de
391200HJZLOIT1UC5K44,Thomatex Auto-Teppich GmbH,thomatex.de,de
391200HK17U30HRKW008,BERGWERK Strategie und Marke GmbH,bergwerk.nu,de
391200HK419A9RFIIF24,MAINVILLE GmbH,mainvilleconstruction.com,de
391200HK5421RNYJY794,Bamberger Lebenshilfe-Werkstätten gGmbH Werkstatt für behinderte Menschen (WfbM),bamberger-akademien.de,de
391200HK5KUXP3WEV586,Sozialgemeinschaft Schiltach/Schenkenzell e.V.,sgs-schiltach.de,de
391200HK5Q2VXZB1H086,De'Longhi Braun Household GmbH,delonghi.com,de
391200HK7IJS1UZH1A23,EWESTA 2022,ewestates.co.uk,de
391200HK8MPB5E8LT525,proFIS GmbH professional Fire & Intrusion Systems,profishop.de,de
391200HK9EC35SP55I44,Tarifa Vermögensverwaltungsgesellschaft mbH,tarifaluzhora.es,de
391200HKAMPJ6EU76D63,Zammad GmbH,zammad.com,de
391200HKCHHVWJIULS30,Antennengemeinschaft Hilmersdorf e. V.,antennengemeinschaft.de,de
391200HKH4FQYX58A394,vallyu GmbH,valleyunique.com,de
391200HKHE7FQH1P4144,Nölke GmbH Zahntechnisches Labor,noelken.de,de
391200HKHGZ9FCXODZ67,GrünHaus Immobilienverwaltung & Dienstleistungs GmbH,gruenhausenergie.de,de
391200HKJ44T4OLB2Y46,Serianet GmbH,serianet.de,de
391200HKJDQQYMMWWM40,centron GmbH,cntamaulipas.mx,de
391200HKJKMMUO02KL50,BFU Holding GmbH,bfunion.bg,de
391200HKKFCE1NRSRH77,Parkett Sudhoff GmbH & Co KG,parkettmann.sk,de
391200HKMPDT5NKWV084,Reinecke - Familiengesellschaft KG,reineckeclinic.com,de
391200HKMSZ1WBVJH515,Rosberg Foundation,rosbergxracing.com,de
391200HKNLRZCFBXSB97,Milchundbar Veranstaltungs- und Betriebs GmbH,milchundbar.de,de
391200HKO2X86YKASP07,Ehem. Kurhotel Schwerin GmbH,emakumeenmundumartxa.eus,de
391200HKO42ZW0J1LG02,Securitisation Consulting GmbH,securitisation-services.com,de
391200HKODE2NZIY3541,jc-Software UG (haftungsbeschränkt),jcsoftwaresolution.com,de
391200HKQC90UIQ5YJ11,Balensiefer Concept GmbH,balensiefer.com,de
391200HKQIK0PSIZQB94,nVentures GmbH,n8ventures.com,de
391200HKSZK8GETDNF38,CyberNative GmbH,cybernative.uk,de
391200HKTBGOQ6EXPP53,otrisPROJECTS GmbH,otrisprojects.de,de
391200HKTNKOETDVQO68,Reitmayer GmbH,reitmayergmbh.de,de
391200HKXMHQV6PNGR85,Keeley print and publish GmbH,robertkeeley.com,de
391200HKXTALIWFVR618,SIEPERT Immobilien und Projekt Management GmbH,siepert.com,de
391200HKYBBQOSZICV28,SHF Immobilien GbR,shft.cl,de
391200HKYYG38XWOWE60,Starline Computer GmbH,starline.ru,de
391200HL0C9ZDHVIBF34,Lotz Hydraulik + Pneumatik GmbH,lotzcustomcarpentry.com,de
391200HL11AL8W0X2F55,Rottmeier Versicherungsmakler GmbH,rottmeier.com,de
391200HL4SSQ7VOJGP06,Parsenn GmbH,parsenn-produkte.ch,de
391200HL4XHGHVGXJ081,MUMM GmbH,deepinmummymatters.com,de
391200HL5JHWC2BVQJ97,Moritzen - Fliesen GmbH,moritz-engelhardt.de,de
391200HL6M1F9D9UHK28,Eishold Capital GmbH,eisholdings.com,de
391200HL7PF6ENVWS002,Killmaier Grundstücksgesellschaft bR,killmaier.at,de
391200HL8CLSG8ZL6X66,Nuro GmbH,nuro.jp,de
391200HLAVMOHVBE9J29,prokommunal Softwareentwicklungs- und Beratungsgesellschaft mbH,prokommunal.com,de
391200HLCFZBYIVQVZ87,Kinderhospiz-Stiftung Bergisches Land,kinderhospizstiftung.de,de
391200HLDBLA7H2UBF18,ROLLTEC Transportsysteme GmbH,roll-tech.net,de
391200HLGHYK4DRNCU91,IFUTEC GmbH,ifutec.com,de
391200HLHYBIFLCTR864,SarkInvest Beteiligungs GmbH,sarkinvestments.com,de
391200HLI52AUSZR7988,BATEG GmbH,bateg.fr,de
391200HLI7WG0RBZHF40,Weinhöppel GmbH,weinhoeppel.de,de
391200HLIVZ0DTF2US34,RCH Holding GmbH,rchsd.org,de
391200HLKUYR3HNV3257,engel-werbung Werner Huissel GmbH,engel-werbung.de,de
391200HLNK0XGGNCOF41,TELRAM Holding GmbH,telram.com,de
391200HLOXWYV81VXP69,bdrops GmbH,bdrops.tv,de
391200HLP0RKLAQJ3D75,IFÜREL Holding GmbH,ifuerel.de,de
391200HLPBMRFEXXNZ28,"Betriebswirtschaftliche Beratungsstelle Einzelhandel Baden, Gesellschaft mit beschränkter Haftung, (BBE)",bwl-institut.ch,de
391200HLPXGY69SQSG71,Fliegerclub Nürnberg e.V.,fliegerclub-erding.de,de
391200HLQ3T7KTZPFM07,Kretto Tech GmbH,kretto.net,de
391200HLSE5WG8Y9DZ93,e-Roller GmbH,e-roller.com,de
391200HLSIKZ7O71HO09,Wassersportverein Worms e.V.,galwik.de,de
391200HLT9SFJG843T08,Gallehr Sustainable Risk Management GmbH,gallehr.de,de
391200HLTWPXDGG3EZ52,Familienbildung im Evangelischen Kirchenverband Köln und Region e.V.,familienbildung-wedel.de,de
391200HLTXF7VLHTK897,Panathea Capital Partners GmbH & Co. KG,panathea.de,de
391200HLVGB7MSG59V69,DPSI GmbH,dpsimulation.org.uk,de
391200HLXQMF0Z9H1211,MConcept GmbH,3mconception.fr,de
391200HLXVLXHND22G07,gourmet compagnie GmbH,gourmetgiftbaskets.com,de
391200HLY2TYXXH3YP54,ENERO Asset GmbH,2enero.com,de
391200HLYST5PNFVTE96,Rujia Travel Service GmbH,rujia.de,de
391200HLYUC10758WN12,Creationes Virtuales CV GmbH,creationes.com,de
391200HLZSBD6H7UXY29,FBIM GmbH,fbimmo31.com,de
391200HM0UE3UIDJ4M76,fornjot GmbH,fornjot.de,de
391200HM1FHVV49O4L16,Effecten-Spiegel AG.,effecten-spiegel.com,de
391200HM1IUPFIMJGP50,Adlon Familienstiftung,adlon.de,de
391200HM2J3X83YTIF50,UE Elbe Beteiligung I UG (haftungsbeschränkt),uesp.net,de
391200HM40EDOLBBXS91,audecon Dresden GmbH Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft,aude-constructionmetallique.fr,de
391200HM6ZGZTEI60R37,Montecore Holding UG (haftungsbeschränkt),montecore.it,de
391200HM7A0P0WVQQE95,RECOM Metallgesellschaft mbH,recommendmeanime.com,de
391200HM9OEZ5RGGVX03,"ARCHE-Stiftung für Christliche Missions-, Medien-und Gemeindearbeit",archestiftung.de,de
391200HMA1NBO42YGI29,ProFiliis - Stiftung zur Förderung von Kindern und Jugendlichen,profiliis.de,de
391200HMC45JEIYSMX13,BOLU Filmproduktion- und verleih GmbH,boluda.com,de
391200HME05FCE60CI73,Ashtrom Properties Europe BV,ashtrom.co.il,nl
391200HMF3NOJO9VHM71,Csaki Vermögensverwaltungs UG (haftungsbeschränkt),cs-akiota.or.jp,de
391200HMK6DGGQJBBP19,Greiving GmbH & Co. KG,greiving.com,de
391200HMLI186666LD41,Urbat Blitzableiterbau GmbH,urbathco.com,de
391200HMLQT17G9K5K07,Broocks Verwaltungsgesellschaft mbH,broocks-moebel.de,de
391200HMNHMSEW8HVI34,Chicocihan GmbH,chicocihan.com,de
391200HMNNQTSG4P4Z58,Hewo Verwaltungs GmbH,how-inc.co.jp,de
391200HMNUXPZKGTF049,Zeidler-v. Kotzauische Evangelische Stiftung Oberkotzau,zeidlervaluation.com,de
391200HMOPOQV3R7K017,regiomix 2030 GmbH & Co.KG,regiomix.de,de
391200HMS9ZI05XO5I95,CSK Software GmbH,cska.bg,de
391200HMSSBY76MFYM92,Gertraude Holste-Stiftung,gertraudekremers.de,de
391200HMUEJQAWMKKG13,AGENDIS GmbH,agendis-bc.de,de
391200HMURI1N0J2E533,TOMEY GmbH,tomey.co.jp,de
391200HMUS1ZKZOENO55,Schestag finance UG (haftungsbeschränkt),schestag.de,de
391200HMV6Q7V9DWZ441,SWU Immobilienbeteiligungs GmbH & Co. Anlageobjekt Nr. 16 KG,swu.edu.cn,de
391200HMWWVBILOGQL78,EMOPA GmbH,emopa.com,de
391200HMX70DQRO4FK63,iQom Business Services GmbH,iqom.com.mx,de
391200HMZQLWM5VCCH80,Förderer und Alumni der Hochschule Pforzheim e.V. (FAV),fgdsd.de,de
391200HN06M3IJMWZE57,brainosphere 1 GmbH,brainosphere.de,de
391200HN1T31YNFKMG44,cyflenwad Fünfundsiebzigste Vermögensverwaltungs AG,cyflenwad.de,de
391200HN1VL102WVDZ18,wynto GmbH,wyntonhallco.com,de
391200HN22VFFMSYGB37,Prause GmbH,prause-durotec.de,de
391200HN35JJD8Y4HW13,"iGrafx, GmbH",igrafx.com,de
391200HN887ST81A2I20,Heber Verwaltungs GmbH,hebergementweb.org,de
391200HNAY6I1AIA1F85,Kahriman GmbH,kahrimanlaw.com,de
391200HNDIAGGCMK4255,RECAY GmbH,recay.com,de
391200HNDXENV8MILV63,Schmittner Verwaltungs GmbH & Co. KG,schmittneropenair.ch,de
391200HNF11LD9HJKH30,Döring Finance UG (haftungsbeschränkt),das-sieb-der-druck.de,de
391200HNIKM65IVORS23,"bdp Bormann, Demant & Partner Rechtsanwälte, Steuerberater, Wirtschaftsprüfer",bd-pratidin.com,de
391200HNOKNW7NFODN80,WeCapital GmbH & Co. KG,wecapital.com.br,de
391200HNPHD3WAPXOY23,Fidex Finanz- und Anlagenvermittlung GmbH,fidexcia.com,de
391200HNPLVLCIMAZ129,VERZOLL GmbH,verzolla.com,de
391200HNPQ1OKLQEVA78,H.C.F. Hanse Corporate Finance GmbH,hcf.com.au,de
391200HNSCVYZFZV5572,Bormann & Scherrer GmbH & Co. KG Steuerberatungsgesellschaft,bormann24.de,de
391200HNSHY9K3P0NY91,Zöller Lamitex GmbH,zoeller.de,de
391200HNW3WV1L1R7H90,Johann-Lorenz Freiherr von Schaezler'sche Familien-Wohltätigkeitsstiftung,johannlorenz.com,de
391200HNWUQDBQXHI148,Engelbert Strauss Verwaltungs-GmbH,engelbert-strauss.de,de
391200HNY8XMYG7X6V64,Kabel-TV Aue e.V.,kabel8.net,de
391200HNYQXUTDIQOS44,debo invest GmbH,debounce.io,de
391200HNZ16W6VW8PP19,ERB-Kauf GmbH,erbkauf.com,de
391200HNZAPWOHQBRE59,KEYNES Planungsgesellschaft mbH,keynesdigital.com,de
391200HO1GW0LAY72R73,MANO Holding GmbH,manototv.com,de
391200HO3AX35ZITB587,Ramenit UG (haftungsbeschränkt),ramen.it,de
391200HO9K673WAS0823,Küttner Vermögensanlagegsellschaft GbR,kuettner-automation.de,de
391200HOASIPGIO9YW76,Goyer & Göppel KG,goyerbamate.com,de
391200HOB56QR2YTKR56,Groetsch Wohnbau GmbH,gogwg.com,de
391200HOBTTMVUPIRQ22,JHC Verwaltungs GmbH,jh.cz,de
391200HOBV8TFJEOIR07,Fly-Up Flug- und Freizeit GmbH,flyupweb.com.br,de
391200HOFAIZUFK2M718,Inflow Capital GmbH,inflowinventory.com,de
391200HOFZX6LRK5X443,micado GmbH,micadoc.com,de
391200HOGQB1QZBBOS24,Bolland Invest KG,bollandbranch.com,de
391200HOGVMMEZ9FFI12,mquadrat Management Consultants GmbH,mquadr.at,de
391200HOLMSEAHO7VU80,JASMAR Verwaltungs GmbH,jasmart.com.my,de
391200HOMVFHIUBYBL36,Penzhorn GmbH Korrosionsschutz,penzhorn.com,de
391200HOWKOFXWSNQJ07,VASSILIADIS Vermögensverwaltung UG (haftungsbeschränkt),vassiliadis.edu.gr,de
391200HOX9T32KW5K328,ConFinis GmbH & Co. KG,confinis.com,de
391200HOZ54FQ15NPS58,Twelve Hands GmbH,twelvesouth.com,de
391200HOZK5FB23G9Z94,Amfileon AG,amfileon.com,de
391200HP0D02CB1OHD22,myboshi GmbH,myboshi.net,de
391200HP1I1XM28H3H20,Rheingold Objektgesellschaft mbH,rheingoldltd.com,de
391200HP25KZ1I72IC63,WvM Immobilien + Projektentwicklung GmbH,wvmetronews.com,de
391200HP291OVP4L5A45,"Kraps Montagen, Rohr-, Stahl- und Kesselbau Gesellschaft mit beschränkter Haftung",kraps.jp,de
391200HP6SGHMIOWUT97,Nominus GmbH,nominus.com,de
391200HP85PLN7E2EA50,Sannat UG (haftungsbeschränkt),sannatiengineers.com,de
391200HP8CIVAFF7AM25,Dhünn Automaten GmbH,dhuenn.com,de
391200HP8EWMFFDXAB80,cs-parts GmbH,csparts.uk,de
391200HPAMPW3TXB1U77,RAT Capital Invest GmbH,ratemyprofessors.com,de
391200HPB8T62X0R7Z66,vestpoint GmbH,vestpointe.com,de
391200HPC9SK5XXH3927,Kaindl Network UG (haftungsbeschränkt),kaindl.com,de
391200HPEMK2D5GKAH84,Süße Vermögensverwaltungs-GmbH,suessefreiheit.de,de
391200HPENW7CBPQGS43,Interweisse GmbH,interweisse.de,de
391200HPFX214P7K1026,Körperarbeit GmbH,koerperarbeit.de,de
391200HPGDBMHHEW0D47,Geilert GmbH,geilert-gmbh.de,de
391200HPJGUOKJCWPJ71,Peplies Consult GmbH,peplies-consulting.de,de
391200HPJYL6T7SUP010,YOMAX GmbH,yomax.it,de
391200HPL1CPPEA6IM43,Oesterle Holding GmbH,oesterle-baustoffe.de,de
391200HPLDLGU0P07D40,PA.COTTE GmbH,pacotte-mignotte.fr,de
391200HPLIZ6ZCVJRM07,BREVI - Personaldienste GmbH,brevite.co,de
391200HPLWAZ5MU6EZ81,LKT Lausitzer Klärtechnik Besitz GmbH & Co. KG,lktn.gov.my,de
391200HPMT26UYGBZK71,Rodenhauser Gesellschaft mit beschränkter Haftung,rodenhauser.com,de
391200HPP4FLBK8XN256,thalest group AG,thalestct.com,de
391200HPQI1QOJHS0X51,Bionics Instrument GmbH,bionicsremedies.in,de
391200HPQO0XJZMHGO96,Großstadt-Mission Hamburg-Altona e.V.,grosstadt-mission.de,de
391200HPVOIZTDQ0KJ31,GKVS GmbH,gkv-spitzenverband.de,de
391200HPWRUCWIQLGA21,BAHN-BKK,bahn-bkk.de,de
391200HPWVRW4T761266,Sojka Solutions Sondermaschinen & Anlagenbau GmbH,sojka-automation.com,de
391200HQ16O3QVQSV550,Solventis Beteiligungen GmbH,solventis.net,de
391200HQ17ABXDDKOH08,MIKAP GmbH,mikapartners.co,de
391200HQ19QVRMCFGC74,KNW GmbH,nwahomepage.com,de
391200HQ5527J9THFS92,FlowLogiX GmbH,flowlogix.com,de
391200HQ5HQA2BB92529,JuJe GmbH,jujens.eu,de
391200HQ7UACYZ15SD26,LEBUG Littmann Entwicklungs- und Beteiligungsunternehmergesellschaft (haftungsbeschränkt),lebug.com,de
391200HQ8HCRLIF7I925,"Digitaltest, Gesellschaft für elektronische Testsysteme mbH",digitaltest.com,de
391200HQA9YZQIHWB862,MEDAB - Abrechnungsstelle für Ärzte Gesellschaft mit beschränkter Haftung,medable.com,de
391200HQBABN9FI4AP82,MKA-QUADRAT GmbH,mka-quadrat.de,de
391200HQC6FVI6397957,Labexchange - Die Laborgerätebörse GmbH,labexchange.com,de
391200HQCBTGZ9IB9F25,Bergolin GmbH & Co. KG,bergolin.de,de
391200HQD7UWFFGBAZ15,Beratende Ingenieurgesellschaft Dworok Bau-Plan-Consult mbH,beratende-unternehmer.com,de
391200HQDULS6N9N0697,Lebenszentrum Ebhausen,lebenszentrum-koenigsborn.de,de
391200HQE02R4ZL6N136,Waltraud Brennert-Stiftung,imkraftquell.de,de
391200HQEL104NXBVF66,VdW Pensionsfonds AG,vdw-dental.com,de
391200HQEP6KILUGYX66,Esperanza Verwaltung KG,esperanzagraciaoficial.es,de
391200HQEZFSCKQE9B62,Trattner & Trattner Hackländerstr. GbR,trattner.com,de
391200HQGIVEK4TRZT90,Tipress Dienstleistungen fuer das Verlagswesen GmbH i.L.,tipress.ch,de
391200HQGSHBXNORMM94,co-axial GmbH,coaxial.pro,de
391200HQJFTFYT3VCV15,Meierei Struvenhütten eG,falke-meierei.de,de
391200HQL9EOIDUL1K63,MIBA Immobilien eGbR,mibanco.com.ve,de
391200HQMYTENQU1SD37,Hertha Linde Kiehl Stiftung,herthabsc.com,de
391200HQN7JSPUGLTL75,Liebler TEC GmbH,liebleragency.com,de
391200HQNGYMEHNWZR72,Mineraloelraffinerie Oberrhein GmbH & Co. KG,miro-ka.de,de
391200HQSM0N2ZNPS273,Prüf- und Forschungsinstitut Pirmasens e.V.,pruefling.net,de
391200HQUN3YJGB1S281,Lanfert Immo GmbH,lanfert.de,de
391200HQVF6KVXLK9L26,LCO Fonds 16 Beteiligungs GmbH,lc.org,de
391200HQW7Q3AMN3PW02,FN Beteiligungen UG (haftungsbeschränkt),fnbo.com,de
391200HQWVUFSJSIOG43,PROREC GmbH,prorec.de,de
391200HQXF82DMZ4QI62,ILT Solutions GmbH,iltalehti.fi,de
391200HQYAIP717MLD83,ActioCon GmbH,actio-consulting.pt,de
391200HQZKEM6PGNGH87,Weisang GmbH,weisang.com,de
391200HQZKH3JY5DNL69,EMF Europäische Marketing und Finanzmanagement Aktiengesellschaft,emf-harmony.com,de
391200HR0VIZDUS1Z103,Agrarprodukte Großvargula GmbH,agrarprodukte-kitzen.de,de
391200HR10HTS66Q6R17,Frede Vermögensverwaltungs GmbH,fredericknewspost.com,de
391200HR3U7MFBFXVE97,ROHPROG GmbH,rohprog.de,de
391200HR40V66KAL9H52,Beresheim GmbH,beresheim.de,de
391200HR4KGQ4RWRKF82,MSCN GmbH,naacpmaryland.org,de
391200HR4QAW88GGBS50,Jeannette und Nadine Opitz GbR,jvlaw.com,de
391200HR88Z1W84GDB89,SCHEWE Finance Holding GmbH,schewelshome.com,de
391200HRA88A2QEVZF42,Senner - Druck Beteiligungs -GmbH,senner.com.br,de
391200HRCVTZZ9BK9N79,Cornelsen Stiftung Lehren und Lernen,cornelsen.de,de
391200HREYIYFVOIRX43,SecuTrust Finanz GmbH Vermögensverwaltung,secutrust.de,de
391200HRF0TH7J4YS680,Summercourt Capital GmbH,summercourt.nl,de
391200HRIKJBUOYE5022,Brischola Management GmbH,brischola.de,de
391200HRJQ3HQIVA6236,Streck Transportgesellschaft mit beschränkter Haftung,streck-hartmann.de,de
391200HRN83OB2ITWX02,RTSB GmbH Rail Transportation Service Broker,rts-bg.com,de
391200HRO8UXK6S4I894,SRW Die Finanzplaner GmbH,srware.net,de
391200HRSKZ46MXKIM18,dekodi Deutscher Konverterdienst GmbH,dekoding.pe,de
391200HRW13K6KEGC678,Arcbound Capital GmbH,arcbound.com,de
391200HRY0N18RHOMA86,emphetaion AG,emphetaion.com,de
391200HS2SZ2RF84OG29,Olympic Fitness & Wellness GmbH,olympics.com,de
391200HS39P2B4L2PQ49,Wissensstiftung,wissensstiftung.com,de
391200HS3N69HZSKQA46,Missionsakademie an der Universität Hamburg,missionsakademie.com,de
391200HS4D8OOG23R176,1501 Immobilien GmbH,1501.com,de
391200HS5MFMGD13DG29,Karbig Kampen Bauträger GmbH,karbig.com,de
391200HSB8PG9WT6KT57,SecuMedia Verlags-GmbH,secumedia.nl,de
391200HSCDLLWRXMIK98,ALABAS Immobilien GmbH,alabasterco.com,de
391200HSD8A12GNEJF46,Gedack Rohrsysteme GmbH,gedack.com,de
391200HSG0JKQD0BBZ66,DEVIS GmbH,devisinhsodha.com,de
391200HSIHXN7KTPDE97,functionHR GmbH,functionhr.de,de
391200HSIQEV9JNYCN82,Kremmin Verpachtungs GmbH & Co. Grundstücksverwaltungs KG,kremmin.net,de
391200HSJBK7SY0YBW02,GASCADE Gastransport GmbH,gascade.de,de
391200HSN0KM4UMK3G17,Primus-Transporte GmbH,primus-transporte.de,de
391200HSOS9A5369CH32,Noosou Group GmbH,noosou.de,de
391200HSRIOEQRTRLZ33,windream GmbH,windream.com,de
391200HSRLZYRNXOOU49,Welzenbach Wirtschafts- und Steuerberatungsgesellschaft mbH,welzenbach.com,de
391200HSSD1DNVAXUC25,Leuer Tiefbaugesellschaft mit beschränkter Haftung,leuerengineandmachine.com,de
391200HSSPCGJDAYOL48,eaz GmbH Elektroanlagen Zschorlau,eaze.com,de
391200HSSQ5V0YSPEH55,tutor Gesellschaft für anwenderorientierte Programme und Computer mbH,tutorvista.com,de
391200HSSZAR42LAR174,Interone GmbH,interone.de,de
391200HST56PTOR8AP53,J.Lindemann Gesellschaft mit beschränkter Haftung,jlindemann.se,de
391200HSVP2W8C4Z6F64,Lackierzentrum Körner GmbH,lackierzentrumhalle.de,de
391200HSVUY2ENUTTU56,NETINERA Deutschland GmbH,netinera.de,de
391200HSWRJUO85NPJ44,Speidel Holzbau Zimmerei Gerüstbau GmbH,speidel.com,de
391200HSWSRLKF67VO58,LHW GmbH,lhw.com,de
391200HSY14IM6JQGH84,Trainingsinsel GmbH & Co. KG,trainingsinsel.com,de
391200HSZTMDFL12OV31,Merci - Stiftung,merci-app.com,de
391200HT21WO33Q1MM32,konzeptcatering Verwaltungs GmbH,konzeptcatering.de,de
391200HT2BZXJHUN2L93,WELLDONE EDS GmbH,welldoneby.com,de
391200HT3UI6JLGPF113,Mogg GmbH & Co. KG,moggcpa.tax,de
391200HT639IF3NY1C11,Linß Immobilien GmbH,lin.de,de
391200HT6BIZHT3Y7872,Hanno Kirchhoff EDV-Beratung GmbH,hannoumatome.com,de
391200HT6QJME0MNJE42,Liederhalle Mannheim (Männergesangsverein),liederhalle-stuttgart.de,de
391200HT7JM6EC96J818,Silic-Bau GmbH,silicbau.de,de
391200HT9P6WX3CPXS46,WFV UG (haftungsbeschränkt) & Co. KG,foxbangor.com,de
391200HTA8S7FB0FOB76,LYMB UG (haftungsbeschränkt),lymb.io,de
391200HTAR0WNHFIOV68,LEICATEX Beteiligungsgesellschaft mbH,leicatex.com,de
391200HTCH26X9E2MN39,Denise Völker Holding GmbH,deniseaustin.com,de
391200HTDCUY5KWNST22,Reusch Vermögensverwaltung GmbH & Co. KG.,reusch.com,de
391200HTEKJIPL7H5451,Defri Brudelika GmbH,defriesland.nl,de
391200HTF5DDEADX2385,NV-Versicherungen VvaG,nv-online.de,de
391200HTFHNJUZVWVS06,Kellermann Wohnbau GmbH,kellermann-online.com,de
391200HTLHFF09RZHI53,VICARIA Beteiligungs UG (haftungsbeschränkt),vicariauction.com,de
